county,cause,year,count
Contra Costa,Diseases of heart,1993,2429
Contra Costa,Diseases of heart,1994,2320
Contra Costa,Diseases of heart,1995,2418
Contra Costa,Diseases of heart,1996,2496
Contra Costa,Diseases of heart,1997,2480
Contra Costa,Diseases of heart,1998,2637
Contra Costa,Diseases of heart,1999,2536
Contra Costa,Diseases of heart,2000,2574
Contra Costa,Diseases of heart,2001,2711
Contra Costa,Diseases of heart,2002,2677
Contra Costa,Diseases of heart,2003,2484
Contra Costa,Diseases of heart,2004,2238
Contra Costa,Diseases of heart,2005,2205
Contra Costa,Diseases of heart,2006,2199
Contra Costa,Diseases of heart,2007,2136
Contra Costa,Diseases of heart,2008,2175
Contra Costa,Diseases of heart,2009,2036
Contra Costa,Diseases of heart,2010,2134
Contra Costa,Diseases of heart,2011,2120
Contra Costa,Diseases of heart,2012,2079
Contra Costa,Diseases of heart,2013,2015
Contra Costa,Diseases of heart,2014,2034
Contra Costa,Diseases of heart,2015,2178
Contra Costa,Diseases of heart,2016,2031
Contra Costa,Diseases of heart,2017,2202
Contra Costa,Diseases of heart,2018,2122
Contra Costa,Diseases of heart,2019,1979
Contra Costa,Diseases of heart,2020,2186
Contra Costa,Diseases of heart,2021,2258
Contra Costa,Essential hypertension and hypertensive renal disease,1989,0
Contra Costa,Essential hypertension and hypertensive renal disease,1990,0
Contra Costa,Essential hypertension and hypertensive renal disease,1991,0
Contra Costa,Essential hypertension and hypertensive renal disease,1992,0
Contra Costa,Essential hypertension and hypertensive renal disease,1993,0
Contra Costa,Essential hypertension and hypertensive renal disease,1994,0
Contra Costa,Essential hypertension and hypertensive renal disease,1995,0
Contra Costa,Essential hypertension and hypertensive renal disease,1996,0
Contra Costa,Essential hypertension and hypertensive renal disease,1997,0
Contra Costa,Essential hypertension and hypertensive renal disease,1998,0
Contra Costa,Essential hypertension and hypertensive renal disease,1999,0
Contra Costa,Essential hypertension and hypertensive renal disease,2000,0
Contra Costa,Essential hypertension and hypertensive renal disease,2001,0
Contra Costa,Essential hypertension and hypertensive renal disease,2002,0
Contra Costa,Essential hypertension and hypertensive renal disease,2003,0
Contra Costa,Essential hypertension and hypertensive renal disease,2004,0
Contra Costa,Essential hypertension and hypertensive renal disease,2005,0
Contra Costa,Essential hypertension and hypertensive renal disease,2006,0
Contra Costa,Essential hypertension and hypertensive renal disease,2007,0
Contra Costa,Essential hypertension and hypertensive renal disease,2008,64
Contra Costa,Essential hypertension and hypertensive renal disease,2009,0
Contra Costa,Essential hypertension and hypertensive renal disease,2010,0
Contra Costa,Essential hypertension and hypertensive renal disease,2011,0
Contra Costa,Essential hypertension and hypertensive renal disease,2012,25
Contra Costa,Essential hypertension and hypertensive renal disease,2013,56
Contra Costa,Essential hypertension and hypertensive renal disease,2014,58
Contra Costa,Essential hypertension and hypertensive renal disease,2015,38
Contra Costa,Essential hypertension and hypertensive renal disease,2016,54
Contra Costa,Essential hypertension and hypertensive renal disease,2017,23
Contra Costa,Essential hypertension and hypertensive renal disease,2018,83
Contra Costa,Essential hypertension and hypertensive renal disease,2019,95
Contra Costa,Essential hypertension and hypertensive renal disease,2020,85
Contra Costa,Essential hypertension and hypertensive renal disease,2021,66
Contra Costa,Accidents (unintentional injuries),1989,205
Contra Costa,Accidents (unintentional injuries),1990,140
Contra Costa,Accidents (unintentional injuries),1991,108
Contra Costa,Accidents (unintentional injuries),1992,101
Contra Costa,Accidents (unintentional injuries),1993,154
Contra Costa,Accidents (unintentional injuries),1994,126
Contra Costa,Accidents (unintentional injuries),1995,134
Contra Costa,Accidents (unintentional injuries),1996,81
Contra Costa,Accidents (unintentional injuries),1997,88
Contra Costa,Accidents (unintentional injuries),1998,129
Contra Costa,Accidents (unintentional injuries),1999,141
Contra Costa,Accidents (unintentional injuries),2000,90
Contra Costa,Accidents (unintentional injuries),2001,150
Contra Costa,Accidents (unintentional injuries),2002,163
Contra Costa,Accidents (unintentional injuries),2003,152
Contra Costa,Accidents (unintentional injuries),2004,199
Contra Costa,Accidents (unintentional injuries),2005,223
Contra Costa,Accidents (unintentional injuries),2006,174
Contra Costa,Accidents (unintentional injuries),2007,196
Contra Costa,Accidents (unintentional injuries),2008,179
Contra Costa,Accidents (unintentional injuries),2009,246
Contra Costa,Accidents (unintentional injuries),2010,129
Contra Costa,Accidents (unintentional injuries),2011,139
Contra Costa,Accidents (unintentional injuries),2012,213
Contra Costa,Accidents (unintentional injuries),2013,206
Contra Costa,Accidents (unintentional injuries),2014,210
Contra Costa,Accidents (unintentional injuries),2015,226
Contra Costa,Accidents (unintentional injuries),2016,294
Contra Costa,Accidents (unintentional injuries),2017,228
Contra Costa,Accidents (unintentional injuries),2018,339
Contra Costa,Accidents (unintentional injuries),2019,310
Contra Costa,Accidents (unintentional injuries),2020,448
Contra Costa,Accidents (unintentional injuries),2021,470
Contra Costa,Chronic liver disease and cirrhosis,1989,15
Contra Costa,Chronic liver disease and cirrhosis,1990,0
Contra Costa,Chronic liver disease and cirrhosis,1991,0
Contra Costa,Chronic liver disease and cirrhosis,1992,0
Contra Costa,Chronic liver disease and cirrhosis,1993,11
Contra Costa,Chronic liver disease and cirrhosis,1994,13
Contra Costa,Chronic liver disease and cirrhosis,1995,34
Contra Costa,Chronic liver disease and cirrhosis,1996,23
Contra Costa,Chronic liver disease and cirrhosis,1997,13
Contra Costa,Chronic liver disease and cirrhosis,1998,35
Contra Costa,Chronic liver disease and cirrhosis,1999,11
Contra Costa,Chronic liver disease and cirrhosis,2000,0
Contra Costa,Chronic liver disease and cirrhosis,2001,37
Contra Costa,Chronic liver disease and cirrhosis,2002,0
Contra Costa,Chronic liver disease and cirrhosis,2003,22
Contra Costa,Chronic liver disease and cirrhosis,2004,0
Contra Costa,Chronic liver disease and cirrhosis,2005,0
Contra Costa,Chronic liver disease and cirrhosis,2006,20
Contra Costa,Chronic liver disease and cirrhosis,2007,0
Contra Costa,Chronic liver disease and cirrhosis,2008,0
Contra Costa,Chronic liver disease and cirrhosis,2009,13
Contra Costa,Chronic liver disease and cirrhosis,2010,26
Contra Costa,Chronic liver disease and cirrhosis,2011,12
Contra Costa,Chronic liver disease and cirrhosis,2012,24
Contra Costa,Chronic liver disease and cirrhosis,2013,0
Contra Costa,Chronic liver disease and cirrhosis,2014,13
Contra Costa,Chronic liver disease and cirrhosis,2015,12
Contra Costa,Chronic liver disease and cirrhosis,2016,16
Contra Costa,Chronic liver disease and cirrhosis,2017,16
Contra Costa,Chronic liver disease and cirrhosis,2018,13
Contra Costa,Chronic liver disease and cirrhosis,2019,25
Contra Costa,Chronic liver disease and cirrhosis,2020,23
Contra Costa,Chronic liver disease and cirrhosis,2021,60
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",1989,0
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",1990,0
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",1991,0
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",1992,0
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",1993,0
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",1994,0
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",1995,0
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",1996,0
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",1997,0
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",1998,0
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",1999,0
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",2000,0
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",2001,0
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",2002,0
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",2003,0
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",2004,0
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",2005,0
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",2006,0
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",2007,0
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",2008,0
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",2009,0
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",2010,12
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",2011,0
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",2012,0
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",2013,0
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",2014,0
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",2015,0
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",2016,15
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",2017,17
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",2018,0
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",2019,23
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",2020,15
Contra Costa,"Nephritis, nephrotic syndrome and nephrosis",2021,0
Contra Costa,Parkinson's disease,1989,0
Contra Costa,Parkinson's disease,1990,0
Contra Costa,Parkinson's disease,1991,0
Contra Costa,Parkinson's disease,1992,0
Contra Costa,Parkinson's disease,1993,0
Contra Costa,Parkinson's disease,1994,0
Contra Costa,Parkinson's disease,1995,0
Contra Costa,Parkinson's disease,1996,0
Contra Costa,Parkinson's disease,1997,0
Contra Costa,Parkinson's disease,1998,0
Contra Costa,Parkinson's disease,1999,0
Contra Costa,Parkinson's disease,2000,0
Contra Costa,Parkinson's disease,2001,0
Contra Costa,Parkinson's disease,2002,0
Contra Costa,Parkinson's disease,2003,0
Contra Costa,Parkinson's disease,2004,22
Contra Costa,Parkinson's disease,2005,0
Contra Costa,Parkinson's disease,2006,0
Contra Costa,Parkinson's disease,2007,0
Contra Costa,Parkinson's disease,2008,0
Contra Costa,Parkinson's disease,2009,20
Contra Costa,Parkinson's disease,2010,0
Contra Costa,Parkinson's disease,2011,0
Contra Costa,Parkinson's disease,2012,27
Contra Costa,Parkinson's disease,2013,0
Contra Costa,Parkinson's disease,2014,0
Contra Costa,Parkinson's disease,2015,20
Contra Costa,Parkinson's disease,2016,0
Contra Costa,Parkinson's disease,2017,14
Contra Costa,Parkinson's disease,2018,0
Contra Costa,Parkinson's disease,2019,41
Contra Costa,Parkinson's disease,2020,27
Contra Costa,Parkinson's disease,2021,0
Contra Costa,Influenza and pneumonia,1989,199
Contra Costa,Influenza and pneumonia,1990,232
Contra Costa,Influenza and pneumonia,1991,206
Contra Costa,Influenza and pneumonia,1992,203
Contra Costa,Influenza and pneumonia,1993,235
Contra Costa,Influenza and pneumonia,1994,229
Contra Costa,Influenza and pneumonia,1995,230
Contra Costa,Influenza and pneumonia,1996,225
Contra Costa,Influenza and pneumonia,1997,245
Contra Costa,Influenza and pneumonia,1998,337
Contra Costa,Influenza and pneumonia,1999,51
Contra Costa,Influenza and pneumonia,2000,114
Contra Costa,Influenza and pneumonia,2001,95
Contra Costa,Influenza and pneumonia,2002,90
Contra Costa,Influenza and pneumonia,2003,125
Contra Costa,Influenza and pneumonia,2004,104
Contra Costa,Influenza and pneumonia,2005,75
Contra Costa,Influenza and pneumonia,2006,67
Contra Costa,Influenza and pneumonia,2007,36
Contra Costa,Influenza and pneumonia,2008,0
Contra Costa,Influenza and pneumonia,2009,22
Contra Costa,Influenza and pneumonia,2010,20
Contra Costa,Influenza and pneumonia,2011,15
Contra Costa,Influenza and pneumonia,2012,37
Contra Costa,Influenza and pneumonia,2013,33
Contra Costa,Influenza and pneumonia,2014,13
Contra Costa,Influenza and pneumonia,2015,13
Contra Costa,Influenza and pneumonia,2016,27
Contra Costa,Influenza and pneumonia,2017,12
Contra Costa,Influenza and pneumonia,2018,42
Contra Costa,Influenza and pneumonia,2019,14
Contra Costa,Influenza and pneumonia,2020,14
Contra Costa,Influenza and pneumonia,2021,0
Contra Costa,Cerebrovascular diseases,1989,576
Contra Costa,Cerebrovascular diseases,1990,510
Contra Costa,Cerebrovascular diseases,1991,540
Contra Costa,Cerebrovascular diseases,1992,444
Contra Costa,Cerebrovascular diseases,1993,544
Contra Costa,Cerebrovascular diseases,1994,551
Contra Costa,Cerebrovascular diseases,1995,575
Contra Costa,Cerebrovascular diseases,1996,731
Contra Costa,Cerebrovascular diseases,1997,643
Contra Costa,Cerebrovascular diseases,1998,685
Contra Costa,Cerebrovascular diseases,1999,744
Contra Costa,Cerebrovascular diseases,2000,836
Contra Costa,Cerebrovascular diseases,2001,742
Contra Costa,Cerebrovascular diseases,2002,712
Contra Costa,Cerebrovascular diseases,2003,647
Contra Costa,Cerebrovascular diseases,2004,679
Contra Costa,Cerebrovascular diseases,2005,599
Contra Costa,Cerebrovascular diseases,2006,544
Contra Costa,Cerebrovascular diseases,2007,469
Contra Costa,Cerebrovascular diseases,2008,498
Contra Costa,Cerebrovascular diseases,2009,415
Contra Costa,Cerebrovascular diseases,2010,519
Contra Costa,Cerebrovascular diseases,2011,414
Contra Costa,Cerebrovascular diseases,2012,465
Contra Costa,Cerebrovascular diseases,2013,420
Contra Costa,Cerebrovascular diseases,2014,622
Contra Costa,Cerebrovascular diseases,2015,741
Contra Costa,Cerebrovascular diseases,2016,614
Contra Costa,Cerebrovascular diseases,2017,803
Contra Costa,Cerebrovascular diseases,2018,708
Contra Costa,Cerebrovascular diseases,2019,693
Contra Costa,Cerebrovascular diseases,2020,784
Contra Costa,Cerebrovascular diseases,2021,846
Contra Costa,Intentional self-harm (suicide),1989,0
Contra Costa,Intentional self-harm (suicide),1990,13
Contra Costa,Intentional self-harm (suicide),1991,12
Contra Costa,Intentional self-harm (suicide),1992,12
Contra Costa,Intentional self-harm (suicide),1993,0
Contra Costa,Intentional self-harm (suicide),1994,0
Contra Costa,Intentional self-harm (suicide),1995,23
Contra Costa,Intentional self-harm (suicide),1996,0
Contra Costa,Intentional self-harm (suicide),1997,0
Contra Costa,Intentional self-harm (suicide),1998,24
Contra Costa,Intentional self-harm (suicide),1999,12
Contra Costa,Intentional self-harm (suicide),2000,0
Contra Costa,Intentional self-harm (suicide),2001,11
Contra Costa,Intentional self-harm (suicide),2002,13
Contra Costa,Intentional self-harm (suicide),2003,0
Contra Costa,Intentional self-harm (suicide),2004,0
Contra Costa,Intentional self-harm (suicide),2005,0
Contra Costa,Intentional self-harm (suicide),2006,0
Contra Costa,Intentional self-harm (suicide),2007,0
Contra Costa,Intentional self-harm (suicide),2008,34
Contra Costa,Intentional self-harm (suicide),2009,21
Contra Costa,Intentional self-harm (suicide),2010,11
Contra Costa,Intentional self-harm (suicide),2011,36
Contra Costa,Intentional self-harm (suicide),2012,11
Contra Costa,Intentional self-harm (suicide),2013,0
Contra Costa,Intentional self-harm (suicide),2014,12
Contra Costa,Intentional self-harm (suicide),2015,12
Contra Costa,Intentional self-harm (suicide),2016,36
Contra Costa,Intentional self-harm (suicide),2017,12
Contra Costa,Intentional self-harm (suicide),2018,0
Contra Costa,Intentional self-harm (suicide),2019,24
Contra Costa,Intentional self-harm (suicide),2020,0
Contra Costa,Intentional self-harm (suicide),2021,0
Marin,Alzheimer's disease,1989,0
Marin,Alzheimer's disease,1990,0
Marin,Alzheimer's disease,1991,0
Marin,Alzheimer's disease,1992,0
Marin,Alzheimer's disease,1993,0
Marin,Alzheimer's disease,1994,0
Marin,Alzheimer's disease,1995,0
Marin,Alzheimer's disease,1996,0
Marin,Alzheimer's disease,1997,0
Marin,Alzheimer's disease,1998,0
Marin,Alzheimer's disease,1999,0
Marin,Alzheimer's disease,2000,0
Marin,Alzheimer's disease,2001,15
Marin,Alzheimer's disease,2002,19
Marin,Alzheimer's disease,2003,0
Marin,Alzheimer's disease,2004,13
Marin,Alzheimer's disease,2005,83
Marin,Alzheimer's disease,2006,75
Marin,Alzheimer's disease,2007,93
Marin,Alzheimer's disease,2008,149
Marin,Alzheimer's disease,2009,143
Marin,Alzheimer's disease,2010,189
Marin,Alzheimer's disease,2011,158
Marin,Alzheimer's disease,2012,168
Marin,Alzheimer's disease,2013,207
Marin,Alzheimer's disease,2014,208
Marin,Alzheimer's disease,2015,219
Marin,Alzheimer's disease,2016,222
Marin,Alzheimer's disease,2017,253
Marin,Alzheimer's disease,2018,256
Marin,Alzheimer's disease,2019,171
Marin,Alzheimer's disease,2020,202
Marin,Alzheimer's disease,2021,179
Marin,Cancerous tumor,1989,781
Marin,Cancerous tumor,1990,742
Marin,Cancerous tumor,1991,800
Marin,Cancerous tumor,1992,798
Marin,Cancerous tumor,1993,790
Marin,Cancerous tumor,1994,802
Marin,Cancerous tumor,1995,822
Marin,Cancerous tumor,1996,816
Marin,Cancerous tumor,1997,814
Marin,Cancerous tumor,1998,837
Marin,Cancerous tumor,1999,752
Marin,Cancerous tumor,2000,764
Marin,Cancerous tumor,2001,765
Marin,Cancerous tumor,2002,852
Marin,Cancerous tumor,2003,816
Marin,Cancerous tumor,2004,841
Marin,Cancerous tumor,2005,825
Marin,Cancerous tumor,2006,787
Marin,Cancerous tumor,2007,807
Marin,Cancerous tumor,2008,756
Marin,Cancerous tumor,2009,726
Marin,Cancerous tumor,2010,855
Marin,Cancerous tumor,2011,829
